LL	≤.b≤±±±±±¡π¡¡$GPRMC,221111.069,A,3138.3768,S,06040.4590,W,2.84,142.88,051213,,,A*6A
0.00405,-0.95675,0.02431
-0.00616,-0.98297,-0.01075
0.09545,-0.99367,-0.07550
0.08426,-0.97181,-0.08670
0.05608,-0.98444,-0.03655
0.04538,-0.96550,-0.02048
0.05413,-0.95870,-0.02827
0.06969,-0.97376,-0.03119
0.06775,-0.98104,-0.02145
0.05900,-0.98493,-0.00002
0.09012,-0.99173,-0.02728
0.01961,-0.98201,-0.00100
0.07456,-0.98542,-0.00050
0.09109,-0.96745,-0.01316
0.06580,-0.99949,-0.04823
0.08866,-0.98688,-0.02680
0.07697,-0.97715,-0.10424
0.08087,-0.97182,-0.04580
0.08719,-0.96987,-0.05553
0.04052,-0.98638,-0.02730
0.07357,-0.94705,-0.02389
0.01620,-0.95044,-0.00052
0.05944,-0.90089,-0.10036
0.03374,-0.98980,0.10128
-0.03052,-0.84503,-0.05218
0.10379,-1.05296,0.14368
0.03075,-0.68772,0.08807
-0.03386,-1.25199,-0.20308
-0.02464,-0.88779,0.05303
0.07707,-1.10202,0.18167
-0.06264,-0.84305,-0.18222
-0.10735,-1.10139,-0.32732
0.05656,-0.84702,0.07593
-0.05528,-1.13348,-0.18168
0.05751,-0.81496,0.03891
0.01719,-1.15342,-0.15438
0.01231,-0.87809,0.06083
-0.04845,-1.20439,-0.16169
0.10418,-0.80185,0.01554
-0.00326,-1.13058,-0.21137
-0.06742,-0.93586,0.05838
-0.04362,-1.05627,-0.16172
0.08094,-1.13065,0.09352
-0.01154,-0.72171,0.12264
0.03470,-1.05292,-0.00780
-0.10823,-1.14808,0.01653
0.06379,-0.75228,-0.08188
-0.19179,-1.29232,0.15436
-0.01689,-0.83630,-0.00981
-0.19430,-1.23060,-0.06432
-0.05285,-0.84893,0.06908
0.10517,-0.99949,-0.13053
0.06091,-0.75231,0.05838
0.01476,-0.96259,0.06669
-0.02755,-0.93053,0.07787
-0.12533,-1.00234,-0.17636
0.05608,-0.86547,0.08129
0.02392,-0.82123,-0.12766
0.10178,-0.95385,-0.03508
0.09594,-0.96842,-0.05943
0.07941,-0.97085,-0.03119
0.09157,-0.97619,-0.04190
0.08427,-0.96987,-0.03849
0.08525,-0.98493,-0.05845
0.08622,-0.98298,-0.05943
0.08330,-0.95870,-0.03947
0.08282,-0.98202,-0.03508
0.10664,-0.94220,-0.00488
0.00457,-1.08497,0.01947
-0.26781,-1.07611,-0.25041
0.03467,-0.92033,-0.01465
0.10087,-1.17629,-0.00338
-0.06597,-0.85574,0.11925
-0.10006,-0.97999,-0.23091
0.01279,-1.29761,-0.38325
0.00159,-0.92468,-0.07943
-0.11895,-1.13057,-0.07552
-0.03721,-1.17191,0.09837
0.06772,-0.82030,0.00969
-0.22391,-1.26559,0.09639
0.02446,-0.83924,0.07495
-0.01680,-1.10197,0.08473
-0.01874,-1.12577,0.08765
0.03075,-0.76249,0.00237
-0.15492,-1.18399,-0.04922
0.04776,-0.76638,-0.01565
0.01134,-1.06940,-0.10959
-0.01979,-0.85331,0.06325
0.00644,-0.89068,-0.10184
0.02111,-1.02671,0.10079
-0.01394,-0.90236,0.05303
-0.07088,-1.05090,-0.25378
-0.07036,-0.98489,-0.05557
-0.11467,-0.83430,-0.16860
0.03862,-1.05003,0.11833
0.00840,-0.81397,0.04669
-0.06786,-1.28600,-0.08425
0.02445,-0.86982,0.01164
-0.04070,-1.10337,-0.18947
0.01425,-0.89799,0.02869
-0.02459,-0.90288,0.24248
-0.11899,-0.94409,-0.03855
-0.22400,-1.00817,-0.02200
-0.03390,-0.84213,0.03402
-0.07232,-0.94797,-0.10818
0.01715,-0.88972,-0.06092
0.03614,-0.94413,0.00094
0.03614,-0.97812,-0.02340
0.05415,-0.96843,0.03943
0.06143,-0.98493,-0.02242
0.05073,-0.99561,-0.03947
0.06385,-0.96939,-0.03216
0.06386,-0.96453,-0.00976
0.05218,-0.97181,-0.03314
0.07844,-0.98493,-0.03557
0.12417,-0.93348,0.09009
0.08332,-0.96212,0.02677
0.07846,-0.97329,0.04576
0.06191,-0.97619,-0.01950
0.05417,-0.90629,0.20354
0.08570,-0.85234,-0.05848
0.03805,-0.94216,-0.13007
-0.00318,-1.16171,0.05844
-0.01929,-0.74892,0.20787
-0.27163,-1.12374,-0.05560
0.04591,-1.11606,0.00682
0.09105,-0.76931,0.04037
-0.09945,-1.09760,0.16360
-0.03339,-0.94801,0.04037
0.02507,-1.26858,0.15733
0.11439,-0.75766,0.03989
