-0.03047,-0.97811,-0.01368
0.01038,-0.99269,0.01458
-0.02027,-0.98976,-0.06530
-0.02414,-1.00434,0.00143
-0.07913,-0.96885,-0.10136
-0.03391,-0.98488,-0.13202
-0.16376,-0.96104,-0.21388
-0.05581,-0.96350,-0.19973
-0.12194,-0.96543,-0.17978
-0.07090,-0.90813,-0.18806
-0.14236,-0.90521,-0.11210
-0.07136,-0.97078,-0.16515
-0.09129,-0.98729,-0.16613
-0.06650,-0.98001,-0.17343
0.01276,-0.96983,-0.17146
-0.03392,-0.96982,-0.15638
-0.00231,-0.97323,-0.17975
0.00595,-0.95235,-0.17049
-0.02954,-0.97419,-0.16271
-0.03295,-0.94214,-0.17002
0.00449,-0.96934,-0.20653
-0.01011,-0.92271,-0.20265
-0.06795,-0.97710,-0.15346
-0.03295,-0.97079,-0.18803
0.04047,-0.92467,-0.17439
-0.05874,-0.96349,-0.22798
-0.10347,-0.95280,-0.21143
-0.01352,-0.91882,-0.21970
0.00254,-0.91835,-0.16076
0.02589,-0.97421,-0.16318
0.01470,-0.96740,-0.18169
-0.03538,-0.96448,-0.17148
-0.04703,-0.95575,-0.07359
-0.01495,-0.95284,-0.12277
-0.13264,-0.93435,-0.15592
0.04097,-0.87127,-0.06920
-0.22845,-0.92557,-0.22754
0.04776,-0.91010,-0.16806
0.23355,-0.89562,0.02241
-0.02764,-0.79159,-0.16079
0.07262,-1.00387,-0.02631
-0.04118,-1.20244,-0.24400
0.11485,-0.98392,-0.27079
0.09697,-1.08694,0.04384
-0.03195,-0.95528,-0.04388
0.05940,-0.85667,-0.22310
-0.03098,-0.90137,-0.03025
0.00259,-1.07086,-0.09839
-0.08790,-0.94893,-0.15445
0.15331,-0.98736,-0.10032
-0.04017,-1.24131,-0.15341
-0.15838,-1.21891,-0.33071
-0.03690,-0.75467,-0.19051
0.02444,-0.89069,-0.05264
-0.12972,-0.97708,-0.18903
0.02252,-1.07669,-0.11982
0.02586,-0.84113,-0.18317
-0.04898,-0.92758,-0.07360
0.00845,-0.99464,0.06036
-0.03289,-0.92471,0.11781
-0.03380,-1.15103,0.13343
0.01179,-1.00819,-0.19824
0.00205,-0.85085,-0.10720
-0.10930,-0.99165,-0.22604
-0.10302,-0.97171,-0.38676
-0.10739,-0.74300,-0.14378
-0.01156,-0.84794,-0.09844
-0.11366,-0.96932,-0.14325
-0.10201,-0.92464,-0.18124
-0.07965,-0.87365,-0.15056
-0.01984,-0.85181,-0.15104
0.08282,-0.94900,-0.01317
0.01574,-1.00193,0.04040
-0.07766,-0.95915,-0.05119
0.01181,-0.91692,-0.05215
-0.00087,-0.90524,-0.16223
-0.05433,-0.94409,-0.08334
-0.19873,-1.22473,-0.28300
-0.04805,-1.03438,-0.35848
0.01082,-0.86786,-0.05362
0.01375,-0.95673,-0.09111
-0.04071,-0.94895,-0.09745
-0.01008,-0.98343,-0.14078
-0.05190,-0.95865,-0.12960
0.21648,-0.84507,-0.14806
0.04147,-0.88197,-0.00004
0.07410,-0.98398,0.10226
-0.03391,-0.86737,-0.04049
-0.16377,-0.90083,-0.17006
0.02783,-0.88972,-0.09842
-0.08986,-0.87414,-0.14375
0.06768,-0.81735,-0.15151
-0.00715,-0.94314,-0.04290
0.09789,-1.04806,-0.11006
-0.09466,-0.99557,-0.02928
0.08031,-0.89456,-0.24159
0.02587,-0.86882,-0.15687
0.12218,-0.95239,-0.11105
-0.24449,-1.03579,-0.30739
0.02490,-0.81007,-0.10185
-0.09327,-0.79352,-0.11211
-0.15939,-0.99260,-0.25673
-0.00714,-1.05094,-0.12470
-0.15937,-0.94309,-0.12086
0.07700,-1.16072,-0.15339
0.02154,-0.94946,-0.06091
-0.23184,-0.98967,-0.22704
-0.07722,-0.75614,-0.04831
-0.09713,-0.93145,-0.12085
0.11733,-0.80915,0.08470
-0.22310,-0.91100,-0.20076
-0.08207,-0.84015,-0.08093
-0.07959,-0.92080,0.03938
-0.09367,-1.00384,0.04670
-0.14141,-0.86975,-0.17639
-0.03929,-0.91833,-0.22019
-0.19535,-0.90375,-0.09166
-0.00424,-1.00238,-0.12958
-0.03296,-0.85570,-0.11305
-0.20172,-0.84011,-0.18615
0.01422,-0.94410,-0.13153
-0.19434,-0.99652,-0.00787
0.02351,-1.08010,-0.07891
-0.11606,-0.96983,-0.01321
0.12417,-0.95096,0.05941
-0.18994,-1.14512,-0.08382
-0.00331,-0.83676,-0.12864
-0.04220,-0.96155,-0.21677
-0.12387,-0.90523,-0.06437
-0.03049,-0.90380,-0.01759
0.09303,-0.98202,-0.04092
0.05409,-0.84116,-0.06190
-0.03438,-0.91400,0.00579
0.00257,-1.01937,-0.15149
-0.10592,-0.86053,-0.18515
-0.11415,-1.03050,-0.23187
-0.01594,-0.92272,-0.17051
0.01273,-0.85376,-0.18902
-0.07237,-0.92754,-0.25916
-0.17930,-0.99650,-0.16177
0.02099,-0.88871,-0.24843
-0.08252,-0.99168,-0.07554
0.00744,-0.99365,-0.07747
-0.22211,-1.01492,-0.26210
-0.06793,-1.19126,-0.25667
-0.10828,-1.04898,-0.10086
-0.07862,-0.98489,-0.03901
-0.04163,-1.13157,-0.05213
0.06771,-0.96936,-0.16512
-0.06702,-0.77701,-0.11892
-0.14627,-0.91734,-0.20366
-0.03251,-0.88626,-0.29909
-0.10108,-0.82312,-0.25237
-0.09426,-1.01299,-0.37700
-0.10641,-0.82119,-0.15886
-0.10391,-1.02033,-0.07992
-0.00130,-0.96938,-0.00101
-0.03927,-0.99264,-0.21238
0.02883,-0.98782,-0.08477
-0.03340,-0.99169,-0.07115
0.03077,-0.98490,-0.13006
-0.02030,-0.86737,-0.03756
-0.04023,-0.95963,-0.09648
-0.07670,-0.95719,-0.11694
-0.06648,-0.95089,-0.07506
-0.04994,-0.97178,-0.07310
-0.01152,-0.97276,-0.06384
-0.01397,-0.98780,-0.14419
0.03951,-0.93488,-0.13007
0.05993,-0.97616,-0.15587
0.02492,-0.96838,-0.14224
0.03708,-0.97421,-0.15733
0.02541,-0.99849,-0.19045
0.04437,-0.98004,-0.15977
0.04145,-0.97616,-0.15782
0.01277,-0.96352,-0.14224
0.01714,-0.97178,-0.15588
0.02346,-0.97081,-0.16805
0.02735,-0.96790,-0.14808
0.02297,-0.96838,-0.16367
0.04680,-0.95867,-0.16172
0.03853,-0.95673,-0.16708
0.03950,-0.95624,-0.16318
0.11438,-0.89458,-0.14613
0.06771,-0.97034,-0.14418
-0.03045,-1.09564,-0.03022
-0.06790,-1.09465,-0.04630
-0.04806,-0.90909,-0.25234
-0.06793,-0.90671,-0.01419
0.10376,-1.09373,-0.01167
-0.20845,-1.00914,-0.05852
-0.06312,-0.79936,-0.08483
-0.10340,-1.10095,-0.07017
-0.03344,-0.91932,-0.14713
-0.05000,-0.86442,-0.21046
-0.07233,-1.04605,-0.22309
