-0.06646,-0.95770,0.00482
0.03174,-0.94703,-0.07016
0.04247,-0.98104,0.00533
-0.04651,-1.01210,-0.00881
0.03860,-0.96163,0.09397
0.02206,-0.96357,0.08130
-0.04456,-0.99463,0.03113
-0.02220,-0.96889,0.01506
0.00113,-0.97617,-0.01465
0.02741,-0.97425,0.06864
-0.06597,-1.01112,-0.04290
0.00110,-0.93245,-0.10524
0.02595,-0.94221,0.10711
0.07017,-0.86984,0.03405
0.02204,-0.90480,0.06668
-0.13355,-0.92370,0.06908
0.04928,-0.89850,0.08860
-0.05428,-1.15924,-0.09742
-0.00421,-0.93490,0.05742
0.03085,-1.09956,0.10568
-0.01591,-1.00286,-0.13104
-0.06888,-1.01307,-0.01222
0.10518,-0.97619,-0.05845
-0.01295,-0.97910,0.06230
0.07117,-0.97523,0.06914
0.03179,-0.98494,0.07838
0.06925,-0.96651,0.16703
0.00169,-1.04712,0.21135
0.02349,-0.83535,0.07738
0.03182,-1.00827,0.18992
0.11345,-0.77177,0.15629
0.12905,-0.93058,0.14366
-0.03580,-0.82954,0.22152
0.10082,-1.03544,-0.03263
0.05025,-0.83246,0.14021
0.07170,-1.26175,-0.05159
0.01817,-0.96502,0.07107
0.14899,-1.00246,0.11007
0.09939,-0.94417,0.13489
0.10328,-0.95340,0.13781
0.09598,-0.95777,0.12271
0.03959,-0.98836,0.16069
0.00213,-1.05826,0.02774
0.11930,-0.87958,0.11978
0.07019,-1.05195,-0.03117
0.03475,-1.01605,0.22985
0.03322,-0.72368,0.22055
-0.06879,-1.06849,0.30484
0.03762,-0.91113,0.13194
0.19521,-1.00395,0.21967
-0.08106,-0.95138,-0.05850
0.08086,-0.95433,-0.05846
0.04883,-0.95922,0.17530
0.07266,-0.95680,0.18894
0.05077,-0.95777,0.18261
0.04590,-0.97184,0.12368
0.17478,-0.98402,0.17777
0.06002,-0.88154,0.27562
0.02787,-0.90577,0.04671
0.06728,-0.85967,0.18064
0.20009,-0.92530,0.36284
-0.01147,-0.91842,0.22398
-0.07757,-0.97329,0.26391
0.03959,-0.89367,0.25418
-0.00320,-1.16849,-0.03653
-0.01681,-0.89560,0.24735
-0.19867,-0.89944,0.25169
0.05076,-0.89852,0.18893
0.14946,-0.89368,0.16265
0.07022,-0.98448,0.14706
0.08432,-0.96991,0.15875
0.10521,-0.82374,0.22058
0.14170,-0.95341,0.16266
0.09648,-0.95000,0.16801
0.10668,-0.93155,0.16362
0.10717,-0.95583,0.14804
0.16893,-0.97041,0.13735
0.05661,-0.92960,0.20501
0.03958,-0.95436,0.14608
0.06389,-0.95970,0.13196
0.06584,-0.97087,0.11833
0.07702,-0.98835,0.08229
0.09695,-0.96456,0.09837
0.08432,-0.97913,0.12125
0.04347,-0.97815,0.13245
0.03179,-0.92861,0.14169
0.07750,-0.97621,0.10275
0.09015,-0.96262,0.11200
-0.02070,-0.95970,0.20402
0.05415,-0.94075,0.08958
0.04785,-0.97718,0.11930
0.16162,-0.93642,0.13101
-0.04454,-0.91695,0.19816
0.05076,-0.97087,0.12368
0.02644,-0.95872,0.11247
0.06680,-0.97281,0.08570
0.00018,-0.94026,0.11392
-0.02120,-1.01650,0.08033
0.02594,-0.97619,0.03699
0.02351,-0.96939,0.04234
0.02790,-0.98008,0.06475
0.05609,-0.95240,0.06572
0.02791,-0.95872,0.12075
-0.00760,-0.98202,0.08324
0.01575,-0.98736,0.07936
0.01963,-0.95968,0.08130
0.00748,-0.97328,0.09007
-0.00419,-0.97814,0.09591
0.00554,-0.99173,0.09007
0.02401,-0.97329,0.09445
-0.00516,-0.98299,0.08665
-0.03628,-0.98638,0.07788
-0.00419,-0.95968,0.10516
0.00748,-0.99659,0.05939
0.01720,-0.96649,0.10029
0.08818,-0.98591,-0.01121
0.05124,-0.95435,0.08472
-0.00808,-0.98008,0.10467
0.01283,-0.95240,0.10906
0.06242,-0.96309,0.08326
0.05756,-0.95872,0.08374
0.00311,-0.97620,0.11490
-0.03629,-1.00483,0.05207
0.06826,-0.96261,0.09446
0.07020,-0.94707,0.09397
0.05611,-0.96455,0.10371
0.05027,-0.96941,0.10274
0.03617,-0.96261,0.11880
0.04055,-0.96843,0.10273
0.04347,-0.97766,0.10225
0.05027,-0.97135,0.09543
0.05513,-0.95872,0.09397
0.04006,-0.98106,0.09738
0.05027,-0.96795,0.10371
0.07070,-0.94708,0.13147
0.02694,-0.88832,0.22058
-0.06740,-1.04416,0.04769
0.01575,-0.85869,0.23859
-0.00907,-0.98201,0.03211
0.03085,-0.98545,0.20842
-0.02757,-0.84894,0.06325
0.10283,-0.99276,0.25130
0.06139,-0.74891,0.07007
-0.01583,-0.99855,0.17821
0.09155,-0.96452,-0.10083
0.03859,-0.98299,0.03699
-0.01391,-0.96988,0.11197
0.06145,-0.97815,0.09203
0.04297,-0.94512,0.07838
0.09452,-0.97621,0.07207
-0.00712,-0.80477,0.19571
0.08336,-0.95535,0.22304
0.22241,-0.75580,0.31995
0.03275,-0.85771,0.15239
-0.15922,-1.13791,0.27220
0.00556,-0.91794,0.23957
0.03570,-1.09664,0.05552
0.03380,-1.02238,0.28343
-0.12525,-1.10340,0.04233
-0.02460,-0.98396,0.12756
-0.02558,-0.97717,0.13194
0.10620,-0.97623,0.12662
0.11300,-0.95340,0.13343
0.12516,-0.97526,0.11737
0.17674,-0.93693,0.28150
0.16309,-1.15104,-0.06279
0.08914,-0.82954,0.09055
0.14942,-0.86742,0.01070
0.06485,-0.80819,0.20450
0.22633,-0.89372,0.29124
0.02354,-0.91309,0.21522
-0.09219,-1.12865,-0.00295
0.02452,-0.97913,0.19234
0.22627,-1.01702,-0.05452
-0.00225,-0.96453,0.07545
0.14848,-0.98593,0.04238
0.15093,-0.96458,0.12760
0.14655,-0.93544,0.14805
0.12224,-0.95146,0.14025
0.13439,-0.88833,0.16800
0.02403,-0.99272,0.15631
0.13150,-0.96362,0.19529
0.06878,-1.10491,0.09546
0.02458,-1.07434,0.30584
0.00214,-0.98008,0.10808
0.13299,-1.03793,0.24449
0.14893,-0.82469,0.05355
0.03865,-1.01751,0.24154
-0.06353,-1.01598,-0.00637
0.09017,-1.02868,0.13929
0.01186,-0.96066,0.10614
0.09066,-1.00488,0.17532
-0.01096,-1.18016,0.04335
0.09697,-0.94904,0.18505
